Date,Strategy,Ticker,Weight
2022-08-01,Risk Parity,BRK-B,0.088494
2022-08-01,Risk Parity,LLY,0.091462
2022-08-01,Risk Parity,NEE,0.088532
2022-09-01,Risk Parity,AAPL,0.065658
2022-09-01,Risk Parity,MSFT,0.068145
2022-09-01,Risk Parity,GOOGL,0.071677
2022-09-01,Risk Parity,JPM,0.067736
2022-09-01,Risk Parity,JNJ,0.116112
2022-09-01,Risk Parity,PG,0.110934
2022-09-01,Risk Parity,XOM,0.075554
2022-09-01,Risk Parity,CAT,0.075016
2022-09-01,Risk Parity,AMZN,0.08043
2022-09-01,Risk Parity,BRK-B,0.088166
2022-09-01,Risk Parity,LLY,0.091597
2022-09-01,Risk Parity,NEE,0.088973
2022-10-03,Risk Parity,AAPL,0.065739
2022-10-03,Risk Parity,MSFT,0.068283
2022-10-03,Risk Parity,GOOGL,0.071437
2022-10-03,Risk Parity,JPM,0.068102
2022-10-03,Risk Parity,JNJ,0.116795
2022-10-03,Risk Parity,PG,0.111186
2022-10-03,Risk Parity,XOM,0.075897
2022-10-03,Risk Parity,CAT,0.074795
2022-10-03,Risk Parity,AMZN,0.079419
2022-10-03,Risk Parity,BRK-B,0.088341
2022-10-03,Risk Parity,LLY,0.091157
2022-10-03,Risk Parity,NEE,0.088849
2022-11-01,Risk Parity,AAPL,0.065496
2022-11-01,Risk Parity,MSFT,0.067624
2022-11-01,Risk Parity,GOOGL,0.07118
2022-11-01,Risk Parity,JPM,0.068068
2022-11-01,Risk Parity,JNJ,0.117949
2022-11-01,Risk Parity,PG,0.111569
2022-11-01,Risk Parity,XOM,0.076329
2022-11-01,Risk Parity,CAT,0.074631
2022-11-01,Risk Parity,AMZN,0.079337
2022-11-01,Risk Parity,BRK-B,0.087737
2022-11-01,Risk Parity,LLY,0.092052
2022-11-01,Risk Parity,NEE,0.088026
2022-12-01,Risk Parity,AAPL,0.06491
2022-12-01,Risk Parity,MSFT,0.066905
2022-12-01,Risk Parity,GOOGL,0.070231
2022-12-01,Risk Parity,JPM,0.068602
2022-12-01,Risk Parity,JNJ,0.119321
2022-12-01,Risk Parity,PG,0.111527
2022-12-01,Risk Parity,XOM,0.076838
2022-12-01,Risk Parity,CAT,0.075166
2022-12-01,Risk Parity,AMZN,0.077428
2022-12-01,Risk Parity,BRK-B,0.087649
2022-12-01,Risk Parity,LLY,0.093496
2022-12-01,Risk Parity,NEE,0.087926
2023-01-03,Risk Parity,AAPL,0.06471
2023-01-03,Risk Parity,MSFT,0.06676
2023-01-03,Risk Parity,GOOGL,0.0701
2023-01-03,Risk Parity,JPM,0.068892
2023-01-03,Risk Parity,JNJ,0.119541
2023-01-03,Risk Parity,PG,0.112082
2023-01-03,Risk Parity,XOM,0.076738
2023-01-03,Risk Parity,CAT,0.075162
2023-01-03,Risk Parity,AMZN,0.076779
2023-01-03,Risk Parity,BRK-B,0.087545
2023-01-03,Risk Parity,LLY,0.093693
2023-01-03,Risk Parity,NEE,0.087997
2023-02-01,Risk Parity,AAPL,0.064793
2023-02-01,Risk Parity,MSFT,0.066676
2023-02-01,Risk Parity,GOOGL,0.070058
2023-02-01,Risk Parity,JPM,0.069018
2023-02-01,Risk Parity,JNJ,0.11957
2023-02-01,Risk Parity,PG,0.112082
2023-02-01,Risk Parity,XOM,0.076763
2023-02-01,Risk Parity,CAT,0.075237
2023-02-01,Risk Parity,AMZN,0.076358
2023-02-01,Risk Parity,BRK-B,0.087641
2023-02-01,Risk Parity,LLY,0.093841
2023-02-01,Risk Parity,NEE,0.087963
2023-03-01,Risk Parity,AAPL,0.064819
2023-03-01,Risk Parity,MSFT,0.066481
2023-03-01,Risk Parity,GOOGL,0.069392
2023-03-01,Risk Parity,JPM,0.069274
2023-03-01,Risk Parity,JNJ,0.119536
2023-03-01,Risk Parity,PG,0.112353
2023-03-01,Risk Parity,XOM,0.077102
2023-03-01,Risk Parity,CAT,0.075525
2023-03-01,Risk Parity,AMZN,0.075872
2023-03-01,Risk Parity,BRK-B,0.087737
2023-03-01,Risk Parity,LLY,0.094207
2023-03-01,Risk Parity,NEE,0.087702
2023-04-03,Risk Parity,AAPL,0.064835
2023-04-03,Risk Parity,MSFT,0.066648
2023-04-03,Risk Parity,GOOGL,0.069286
2023-04-03,Risk Parity,JPM,0.069094
2023-04-03,Risk Parity,JNJ,0.119627
2023-04-03,Risk Parity,PG,0.112622
2023-04-03,Risk Parity,XOM,0.077119
2023-04-03,Risk Parity,CAT,0.075198
2023-04-03,Risk Parity,AMZN,0.075667
2023-04-03,Risk Parity,BRK-B,0.087514
2023-04-03,Risk Parity,LLY,0.094675
2023-04-03,Risk Parity,NEE,0.087715
2023-05-01,Risk Parity,AAPL,0.064885
2023-05-01,Risk Parity,MSFT,0.066829
2023-05-01,Risk Parity,GOOGL,0.069137
2023-05-01,Risk Parity,JPM,0.069158
2023-05-01,Risk Parity,JNJ,0.119689
2023-05-01,Risk Parity,PG,0.112661
2023-05-01,Risk Parity,XOM,0.077112
2023-05-01,Risk Parity,CAT,0.075537
2023-05-01,Risk Parity,AMZN,0.07547
2023-05-01,Risk Parity,BRK-B,0.0876
2023-05-01,Risk Parity,LLY,0.094298
2023-05-01,Risk Parity,NEE,0.087624
2023-06-01,Risk Parity,AAPL,0.06481
2023-06-01,Risk Parity,MSFT,0.066857
2023-06-01,Risk Parity,GOOGL,0.069102
2023-06-01,Risk Parity,JPM,0.069096
2023-06-01,Risk Parity,JNJ,0.119993
2023-06-01,Risk Parity,PG,0.112677
2023-06-01,Risk Parity,XOM,0.077022
2023-06-01,Risk Parity,CAT,0.075402
2023-06-01,Risk Parity,AMZN,0.075416
2023-06-01,Risk Parity,BRK-B,0.087582
2023-06-01,Risk Parity,LLY,0.094335
2023-06-01,Risk Parity,NEE,0.087707
2023-07-03,Risk Parity,AAPL,0.064908
2023-07-03,Risk Parity,MSFT,0.066787
2023-07-03,Risk Parity,GOOGL,0.069213
2023-07-03,Risk Parity,JPM,0.069212
2023-07-03,Risk Parity,JNJ,0.12001
2023-07-03,Risk Parity,PG,0.112567
2023-07-03,Risk Parity,XOM,0.077179
2023-07-03,Risk Parity,CAT,0.075034
2023-07-03,Risk Parity,AMZN,0.075297
2023-07-03,Risk Parity,BRK-B,0.087662
2023-07-03,Risk Parity,LLY,0.094232
2023-07-03,Risk Parity,NEE,0.087901
2023-08-01,Risk Parity,AAPL,0.065019
2023-08-01,Risk Parity,MSFT,0.066798
2023-08-01,Risk Parity,GOOGL,0.069223
2023-08-01,Risk Parity,JPM,0.069283
2023-08-01,Risk Parity,JNJ,0.119668
2023-08-01,Risk Parity,PG,0.112389
2023-08-01,Risk Parity,XOM,0.077253
2023-08-01,Risk Parity,CAT,0.075143
2023-08-01,Risk Parity,AMZN,0.075365
2023-08-01,Risk Parity,BRK-B,0.087825
2023-08-01,Risk Parity,LLY,0.09424
2023-08-01,Risk Parity,NEE,0.087792
2023-09-01,Risk Parity,AAPL,0.065021
2023-09-01,Risk Parity,MSFT,0.066897
2023-09-01,Risk Parity,GOOGL,0.069159
2023-09-01,Risk Parity,JPM,0.069403
2023-09-01,Risk Parity,JNJ,0.119803
2023-09-01,Risk Parity,PG,0.112508
2023-09-01,Risk Parity,XOM,0.077342
2023-09-01,Risk Parity,CAT,0.074971
2023-09-01,Risk Parity,AMZN,0.075395
2023-09-01,Risk Parity,BRK-B,0.087805
2023-09-01,Risk Parity,LLY,0.09375
2023-09-01,Risk Parity,NEE,0.087944
2023-10-02,Risk Parity,AAPL,0.065119
2023-10-02,Risk Parity,MSFT,0.067021
2023-10-02,Risk Parity,GOOGL,0.069205
2023-10-02,Risk Parity,JPM,0.069612
2023-10-02,Risk Parity,JNJ,0.119836
2023-10-02,Risk Parity,PG,0.11253
2023-10-02,Risk Parity,XOM,0.07758
2023-10-02,Risk Parity,CAT,0.07501
2023-10-02,Risk Parity,AMZN,0.075002
2023-10-02,Risk Parity,BRK-B,0.087957
2023-10-02,Risk Parity,LLY,0.093535
2023-10-02,Risk Parity,NEE,0.087592
2023-11-01,Risk Parity,AAPL,0.065353
2023-11-01,Risk Parity,MSFT,0.067215
2023-11-01,Risk Parity,GOOGL,0.068991
2023-11-01,Risk Parity,JPM,0.069731
2023-11-01,Risk Parity,JNJ,0.120064
2023-11-01,Risk Parity,PG,0.113027
2023-11-01,Risk Parity,XOM,0.078006
2023-11-01,Risk Parity,CAT,0.074705
2023-11-01,Risk Parity,AMZN,0.074857
2023-11-01,Risk Parity,BRK-B,0.088103
2023-11-01,Risk Parity,LLY,0.092869
2023-11-01,Risk Parity,NEE,0.087078
2023-12-01,Risk Parity,AAPL,0.065394
2023-12-01,Risk Parity,MSFT,0.067288
2023-12-01,Risk Parity,GOOGL,0.069092
2023-12-01,Risk Parity,JPM,0.069819
2023-12-01,Risk Parity,JNJ,0.120193
2023-12-01,Risk Parity,PG,0.113312
2023-12-01,Risk Parity,XOM,0.078104
2023-12-01,Risk Parity,CAT,0.074647
2023-12-01,Risk Parity,AMZN,0.07482
2023-12-01,Risk Parity,BRK-B,0.088321
2023-12-01,Risk Parity,LLY,0.092341
2023-12-01,Risk Parity,NEE,0.08667
2024-01-02,Risk Parity,AAPL,0.06548
2024-01-02,Risk Parity,MSFT,0.067419
2024-01-02,Risk Parity,GOOGL,0.069199
2024-01-02,Risk Parity,JPM,0.069933
2024-01-02,Risk Parity,JNJ,0.120136
2024-01-02,Risk Parity,PG,0.113131
2024-01-02,Risk Parity,XOM,0.078122
2024-01-02,Risk Parity,CAT,0.074641
2024-01-02,Risk Parity,AMZN,0.074803
2024-01-02,Risk Parity,BRK-B,0.088377
2024-01-02,Risk Parity,LLY,0.092271
2024-01-02,Risk Parity,NEE,0.086489
2024-02-01,Risk Parity,AAPL,0.065565
2024-02-01,Risk Parity,MSFT,0.06747
2024-02-01,Risk Parity,GOOGL,0.068881
2024-02-01,Risk Parity,JPM,0.070081
2024-02-01,Risk Parity,JNJ,0.120425
2024-02-01,Risk Parity,PG,0.113161
2024-02-01,Risk Parity,XOM,0.078079
2024-02-01,Risk Parity,CAT,0.074555
2024-02-01,Risk Parity,AMZN,0.074734
2024-02-01,Risk Parity,BRK-B,0.088348
2024-02-01,Risk Parity,LLY,0.092378
2024-02-01,Risk Parity,NEE,0.086322
2024-03-01,Risk Parity,AAPL,0.065698
2024-03-01,Risk Parity,MSFT,0.06745
2024-03-01,Risk Parity,GOOGL,0.068885
2024-03-01,Risk Parity,JPM,0.070181
2024-03-01,Risk Parity,JNJ,0.120593
2024-03-01,Risk Parity,PG,0.113374
2024-03-01,Risk Parity,XOM,0.078247
2024-03-01,Risk Parity,CAT,0.07437
2024-03-01,Risk Parity,AMZN,0.074474
2024-03-01,Risk Parity,BRK-B,0.088307
2024-03-01,Risk Parity,LLY,0.092236
2024-03-01,Risk Parity,NEE,0.086187
2024-04-01,Risk Parity,AAPL,0.065644
2024-04-01,Risk Parity,MSFT,0.067422
2024-04-01,Risk Parity,GOOGL,0.068856
2024-04-01,Risk Parity,JPM,0.070282
2024-04-01,Risk Parity,JNJ,0.120763
2024-04-01,Risk Parity,PG,0.113494
2024-04-01,Risk Parity,XOM,0.078309
2024-04-01,Risk Parity,CAT,0.074324
2024-04-01,Risk Parity,AMZN,0.074399
2024-04-01,Risk Parity,BRK-B,0.088346
2024-04-01,Risk Parity,LLY,0.092144
2024-04-01,Risk Parity,NEE,0.086018
2024-05-01,Risk Parity,AAPL,0.065781
2024-05-01,Risk Parity,MSFT,0.067355
2024-05-01,Risk Parity,GOOGL,0.068707
2024-05-01,Risk Parity,JPM,0.070171
2024-05-01,Risk Parity,JNJ,0.120569
2024-05-01,Risk Parity,PG,0.113879
2024-05-01,Risk Parity,XOM,0.078574
2024-05-01,Risk Parity,CAT,0.073901
2024-05-01,Risk Parity,AMZN,0.074199
2024-05-01,Risk Parity,BRK-B,0.088469
2024-05-01,Risk Parity,LLY,0.092295
2024-05-01,Risk Parity,NEE,0.0861
2024-06-03,Risk Parity,AAPL,0.065817
2024-06-03,Risk Parity,MSFT,0.067431
2024-06-03,Risk Parity,GOOGL,0.068765
2024-06-03,Risk Parity,JPM,0.070202
2024-06-03,Risk Parity,JNJ,0.120363
2024-06-03,Risk Parity,PG,0.113945
2024-06-03,Risk Parity,XOM,0.078586
2024-06-03,Risk Parity,CAT,0.073933
2024-06-03,Risk Parity,AMZN,0.074294
2024-06-03,Risk Parity,BRK-B,0.088475
2024-06-03,Risk Parity,LLY,0.092381
2024-06-03,Risk Parity,NEE,0.085808
2024-07-01,Risk Parity,AAPL,0.065946
2024-07-01,Risk Parity,MSFT,0.067476
2024-07-01,Risk Parity,GOOGL,0.068787
2024-07-01,Risk Parity,JPM,0.070244
2024-07-01,Risk Parity,JNJ,0.120406
2024-07-01,Risk Parity,PG,0.113983
2024-07-01,Risk Parity,XOM,0.078517
2024-07-01,Risk Parity,CAT,0.073979
2024-07-01,Risk Parity,AMZN,0.074207
2024-07-01,Risk Parity,BRK-B,0.088513
2024-07-01,Risk Parity,LLY,0.092445
2024-07-01,Risk Parity,NEE,0.085498
2024-08-01,Risk Parity,AAPL,0.065852
2024-08-01,Risk Parity,MSFT,0.067424
2024-08-01,Risk Parity,GOOGL,0.068668
2024-08-01,Risk Parity,JPM,0.070269
2024-08-01,Risk Parity,JNJ,0.120793
2024-08-01,Risk Parity,PG,0.113888
2024-08-01,Risk Parity,XOM,0.078834
2024-08-01,Risk Parity,CAT,0.073936
2024-08-01,Risk Parity,AMZN,0.074122
2024-08-01,Risk Parity,BRK-B,0.088547
2024-08-01,Risk Parity,LLY,0.091969
2024-08-01,Risk Parity,NEE,0.085696
2024-09-03,Risk Parity,AAPL,0.06594
2024-09-03,Risk Parity,MSFT,0.067515
2024-09-03,Risk Parity,GOOGL,0.068613
2024-09-03,Risk Parity,JPM,0.070272
2024-09-03,Risk Parity,JNJ,0.121403
2024-09-03,Risk Parity,PG,0.114557
2024-09-03,Risk Parity,XOM,0.079079
2024-09-03,Risk Parity,CAT,0.073874
2024-09-03,Risk Parity,AMZN,0.073577
2024-09-03,Risk Parity,BRK-B,0.088472
2024-09-03,Risk Parity,LLY,0.090796
2024-09-03,Risk Parity,NEE,0.085902
2024-10-01,Risk Parity,AAPL,0.065972
2024-10-01,Risk Parity,MSFT,0.067517
2024-10-01,Risk Parity,GOOGL,0.068486
2024-10-01,Risk Parity,JPM,0.07015
2024-10-01,Risk Parity,JNJ,0.121524
2024-10-01,Risk Parity,PG,0.115056
2024-10-01,Risk Parity,XOM,0.078946
2024-10-01,Risk Parity,CAT,0.073597
2024-10-01,Risk Parity,AMZN,0.073509
2024-10-01,Risk Parity,BRK-B,0.088529
2024-10-01,Risk Parity,LLY,0.090661
2024-10-01,Risk Parity,NEE,0.086053
2024-11-01,Risk Parity,AAPL,0.06599
2024-11-01,Risk Parity,MSFT,0.067475
2024-11-01,Risk Parity,GOOGL,0.068663
2024-11-01,Risk Parity,JPM,0.070063
2024-11-01,Risk Parity,JNJ,0.121638
2024-11-01,Risk Parity,PG,0.115021
2024-11-01,Risk Parity,XOM,0.079206
2024-11-01,Risk Parity,CAT,0.07364
2024-11-01,Risk Parity,AMZN,0.073416
2024-11-01,Risk Parity,BRK-B,0.088475
2024-11-01,Risk Parity,LLY,0.0905
2024-11-01,Risk Parity,NEE,0.085913
2024-12-02,Risk Parity,AAPL,0.066072
2024-12-02,Risk Parity,MSFT,0.067439
2024-12-02,Risk Parity,GOOGL,0.068627
2024-12-02,Risk Parity,JPM,0.069805
2024-12-02,Risk Parity,JNJ,0.121837
2024-12-02,Risk Parity,PG,0.115339
2024-12-02,Risk Parity,XOM,0.079415
2024-12-02,Risk Parity,CAT,0.073368
2024-12-02,Risk Parity,AMZN,0.073164
2024-12-02,Risk Parity,BRK-B,0.088277
2024-12-02,Risk Parity,LLY,0.090335
2024-12-02,Risk Parity,NEE,0.086323
