Date,Strategy,Portfolio Value,Normalized Value,Daily Return
2020-02-05,Minimum Variance,1399177.87,1.443545,0.01524
2020-02-06,Minimum Variance,1401453.32,1.445892,0.001626
2020-02-07,Minimum Variance,1397859.51,1.442184,-0.002564
2020-02-10,Minimum Variance,1401906.49,1.44636,0.002895
2020-02-11,Minimum Variance,1403393.81,1.447894,0.001061
2020-02-12,Minimum Variance,1399411.13,1.443785,-0.002838
2020-02-13,Minimum Variance,1407538.82,1.452171,0.005808
2020-02-14,Minimum Variance,1413412.36,1.45823,0.004173
2020-02-18,Minimum Variance,1415050.93,1.459921,0.001159
2020-02-19,Minimum Variance,1405786.33,1.450363,-0.006547
2020-02-20,Minimum Variance,1408537.85,1.453201,0.001957
2020-02-21,Minimum Variance,1409016.94,1.453696,0.00034
2020-02-24,Minimum Variance,1375866.11,1.419494,-0.023528
2020-02-25,Minimum Variance,1349763.68,1.392563,-0.018972
2020-02-26,Minimum Variance,1341348.81,1.383882,-0.006234
2020-02-27,Minimum Variance,1282944.63,1.323626,-0.043541
2020-02-28,Minimum Variance,1265956.66,1.306099,-0.013241
2020-03-02,Minimum Variance,1333804.32,1.376098,0.053801
2020-03-03,Minimum Variance,1299421.29,1.340625,-0.025778
2020-03-04,Minimum Variance,1368544.94,1.41194,0.053196
2020-03-05,Minimum Variance,1332431.89,1.374682,-0.026388
2020-03-06,Minimum Variance,1311911.94,1.353511,-0.0154
2020-03-09,Minimum Variance,1239009.66,1.278298,-0.055569
2020-03-10,Minimum Variance,1263810.03,1.303884,0.020016
2020-03-11,Minimum Variance,1197972.28,1.235959,-0.052095
2020-03-12,Minimum Variance,1075521.72,1.109626,-0.102215
2020-03-13,Minimum Variance,1166739.52,1.203736,0.084813
2020-03-16,Minimum Variance,1065226.55,1.099004,-0.087006
2020-03-17,Minimum Variance,1151449.44,1.187961,0.080943
2020-03-18,Minimum Variance,1091021.8,1.125617,-0.05248
2020-03-19,Minimum Variance,1075335.63,1.109434,-0.014378
2020-03-20,Minimum Variance,1016767.91,1.049009,-0.054465
2020-03-23,Minimum Variance,964148.76,0.994721,-0.051751
2020-03-24,Minimum Variance,1067710.6,1.101567,0.107413
2020-03-25,Minimum Variance,1082780.68,1.117115,0.014114
2020-03-26,Minimum Variance,1155548.3,1.19219,0.067204
2020-03-27,Minimum Variance,1137387.67,1.173453,-0.015716
2020-03-30,Minimum Variance,1192470.23,1.230282,0.048429
2020-03-31,Minimum Variance,1174398.57,1.211638,-0.015155
2020-04-01,Minimum Variance,1146598.83,1.182956,-0.022506
2020-04-02,Minimum Variance,1175630.11,1.212908,0.025319
2020-04-03,Minimum Variance,1174269.71,1.211505,-0.001157
2020-04-06,Minimum Variance,1222881.49,1.261658,0.041397
2020-04-07,Minimum Variance,1211985.44,1.250416,-0.00891
2020-04-08,Minimum Variance,1246986.16,1.286527,0.028879
2020-04-09,Minimum Variance,1243664.44,1.2831,-0.002664
2020-04-13,Minimum Variance,1261442.63,1.301442,0.014295
2020-04-14,Minimum Variance,1316371.95,1.358113,0.043545
2020-04-15,Minimum Variance,1321937.16,1.363855,0.004228
2020-04-16,Minimum Variance,1348336.88,1.391091,0.01997
2020-04-17,Minimum Variance,1360701.34,1.403848,0.00917
2020-04-20,Minimum Variance,1353807.65,1.396736,-0.005066
2020-04-21,Minimum Variance,1328058.01,1.37017,-0.01902
2020-04-22,Minimum Variance,1351733.25,1.394595,0.017827
2020-04-23,Minimum Variance,1367420.63,1.41078,0.011605
2020-04-24,Minimum Variance,1367663.7,1.411031,0.000178
2020-04-27,Minimum Variance,1358802.14,1.401889,-0.006479
2020-04-28,Minimum Variance,1335076.92,1.377411,-0.01746
2020-04-29,Minimum Variance,1344926.53,1.387573,0.007378
2020-04-30,Minimum Variance,1361988.91,1.405176,0.012686
2020-05-01,Minimum Variance,1315422.34,1.357133,-0.034
2020-05-04,Minimum Variance,1314487.81,1.356169,-0.00071
2020-05-05,Minimum Variance,1317836.11,1.359623,0.002547
2020-05-06,Minimum Variance,1309573.72,1.351099,-0.00627
2020-05-07,Minimum Variance,1309921.85,1.351458,0.000266
2020-05-08,Minimum Variance,1326780.84,1.368852,0.01287
2020-05-11,Minimum Variance,1330460.59,1.372648,0.002773
2020-05-12,Minimum Variance,1311551.65,1.35314,-0.014212
2020-05-13,Minimum Variance,1308764.75,1.350264,-0.002125
2020-05-14,Minimum Variance,1314641.78,1.356328,0.004491
2020-05-15,Minimum Variance,1326105.56,1.368155,0.00872
2020-05-18,Minimum Variance,1340891.81,1.38341,0.01115
2020-05-19,Minimum Variance,1329383.45,1.371537,-0.008583
2020-05-20,Minimum Variance,1338926.06,1.381382,0.007178
2020-05-21,Minimum Variance,1322680.8,1.364622,-0.012133
2020-05-22,Minimum Variance,1318344.1,1.360148,-0.003279
2020-05-26,Minimum Variance,1321682.21,1.363592,0.002532
2020-05-27,Minimum Variance,1329843.34,1.372011,0.006175
2020-05-28,Minimum Variance,1338623.34,1.38107,0.006602
2020-05-29,Minimum Variance,1352466.5,1.395352,0.010341
2020-06-01,Minimum Variance,1351652.43,1.394512,-0.000515
2020-06-02,Minimum Variance,1359838.69,1.402958,0.006056
2020-06-03,Minimum Variance,1368350.58,1.41174,0.006259
2020-06-04,Minimum Variance,1355946.29,1.398942,-0.009065
2020-06-05,Minimum Variance,1374756.78,1.418349,0.013873
2020-06-08,Minimum Variance,1381731.67,1.425545,0.005074
2020-06-09,Minimum Variance,1383545.33,1.427416,0.001313
2020-06-10,Minimum Variance,1393723.96,1.437918,0.007357
2020-06-11,Minimum Variance,1332409.32,1.374659,-0.043993
2020-06-12,Minimum Variance,1337592.35,1.380006,0.00389
2020-06-15,Minimum Variance,1340028.49,1.38252,0.001821
2020-06-16,Minimum Variance,1370173.27,1.41362,0.022496
2020-06-17,Minimum Variance,1368966.17,1.412375,-0.000881
2020-06-18,Minimum Variance,1371277.25,1.414759,0.001688
2020-06-19,Minimum Variance,1373527.22,1.41708,0.001641
2020-06-22,Minimum Variance,1376650.45,1.420303,0.002274
2020-06-23,Minimum Variance,1382824.89,1.426673,0.004485
2020-06-24,Minimum Variance,1360411.18,1.403549,-0.016209
2020-06-25,Minimum Variance,1369192.66,1.412608,0.006455
2020-06-26,Minimum Variance,1345017.69,1.387667,-0.017656
2020-06-29,Minimum Variance,1353796.67,1.396724,0.006527
2020-06-30,Minimum Variance,1376059.98,1.419694,0.016445
2020-07-01,Minimum Variance,1393738.21,1.437932,0.012972
2020-07-02,Minimum Variance,1400229.55,1.44463,0.004658
2020-07-06,Minimum Variance,1437871.79,1.483465,0.026883
2020-07-07,Minimum Variance,1428702.94,1.474006,-0.006377
2020-07-08,Minimum Variance,1444214.88,1.49001,0.010857
2020-07-09,Minimum Variance,1451715.84,1.497748,0.005194
2020-07-10,Minimum Variance,1461342.81,1.507681,0.006631
2020-07-13,Minimum Variance,1459996.79,1.506292,-0.000921
2020-07-14,Minimum Variance,1476210.95,1.52302,0.011106
2020-07-15,Minimum Variance,1466281.38,1.512776,-0.006726
2020-07-16,Minimum Variance,1470555.74,1.517186,0.002915
2020-07-17,Minimum Variance,1467603.46,1.51414,-0.002008
2020-07-20,Minimum Variance,1502480.16,1.550122,0.023764
2020-07-21,Minimum Variance,1496335.03,1.543782,-0.00409
2020-07-22,Minimum Variance,1494058.65,1.541434,-0.001521
2020-07-23,Minimum Variance,1478532.36,1.525415,-0.010392
2020-07-24,Minimum Variance,1477043.88,1.52388,-0.001007
2020-07-27,Minimum Variance,1478454.22,1.525335,0.000955
2020-07-28,Minimum Variance,1474730.68,1.521493,-0.002519
2020-07-29,Minimum Variance,1481760.64,1.528746,0.004767
2020-07-30,Minimum Variance,1487905.94,1.535086,0.004147
2020-07-31,Minimum Variance,1500833.16,1.548423,0.008688
2020-08-03,Minimum Variance,1505174.74,1.552902,0.002995
2020-08-04,Minimum Variance,1515138.2,1.563182,0.006619
2020-08-05,Minimum Variance,1531022.38,1.57957,0.010484
2020-08-06,Minimum Variance,1529910.47,1.578423,-0.000726
2020-08-07,Minimum Variance,1533951.16,1.582591,0.002641
2020-08-10,Minimum Variance,1533673.09,1.582304,-0.000181
2020-08-11,Minimum Variance,1518432.41,1.56658,-0.009937
2020-08-12,Minimum Variance,1545335.2,1.594336,0.017717
2020-08-13,Minimum Variance,1537646.15,1.586403,-0.004976
2020-08-14,Minimum Variance,1534159.98,1.582807,-0.002267
2020-08-17,Minimum Variance,1538124.39,1.586897,0.002584
2020-08-18,Minimum Variance,1562933.99,1.612493,0.01613
2020-08-19,Minimum Variance,1554711.39,1.60401,-0.005261
2020-08-20,Minimum Variance,1564023.65,1.613617,0.00599
2020-08-21,Minimum Variance,1569898.15,1.619678,0.003756
2020-08-24,Minimum Variance,1582481.07,1.63266,0.008015
2020-08-25,Minimum Variance,1588909.51,1.639292,0.004062
2020-08-26,Minimum Variance,1601522.21,1.652305,0.007938
2020-08-27,Minimum Variance,1601278.65,1.652054,-0.000152
2020-08-28,Minimum Variance,1606762.61,1.657712,0.003425
2020-08-31,Minimum Variance,1610671.05,1.661744,0.002432
2020-09-01,Minimum Variance,1608642.72,1.659651,-0.001236
2020-09-02,Minimum Variance,1631291.89,1.683019,0.01408
2020-09-03,Minimum Variance,1585959.78,1.636249,-0.027789
2020-09-04,Minimum Variance,1573421.97,1.623314,-0.007906
2020-09-08,Minimum Variance,1545598.3,1.594608,-0.017684
2020-09-09,Minimum Variance,1577374.68,1.627392,0.020559
2020-09-10,Minimum Variance,1548104.9,1.597194,-0.018556
2020-09-11,Minimum Variance,1548059.16,1.597147,-3e-05
2020-09-14,Minimum Variance,1552303.88,1.601526,0.002742
2020-09-15,Minimum Variance,1560865.47,1.610359,0.005515
2020-09-16,Minimum Variance,1547710.95,1.596787,-0.008428
2020-09-17,Minimum Variance,1532443.26,1.581036,-0.009865
2020-09-18,Minimum Variance,1533693.6,1.582326,0.000816
2020-09-21,Minimum Variance,1510726.84,1.558631,-0.014975
2020-09-22,Minimum Variance,1532271.12,1.580858,0.014261
2020-09-23,Minimum Variance,1508725.2,1.556565,-0.015367
2020-09-24,Minimum Variance,1512279.38,1.560232,0.002356
2020-09-25,Minimum Variance,1529565.55,1.578067,0.011431
2020-09-28,Minimum Variance,1548892.67,1.598007,0.012636
2020-09-29,Minimum Variance,1539534.15,1.588351,-0.006042
2020-09-30,Minimum Variance,1553845.41,1.603116,0.009296
2020-10-01,Minimum Variance,1553307.61,1.602562,-0.000257
2020-10-02,Minimum Variance,1535784.76,1.584483,-0.011281
2020-10-05,Minimum Variance,1556409.58,1.605762,0.01343
2020-10-06,Minimum Variance,1534872.07,1.583541,-0.013838
2020-10-07,Minimum Variance,1559846.38,1.609308,0.016271
2020-10-08,Minimum Variance,1569597.1,1.619368,0.006251
2020-10-09,Minimum Variance,1592949.11,1.64346,0.014878
2020-10-12,Minimum Variance,1616351.74,1.667605,0.014691
2020-10-13,Minimum Variance,1594883.46,1.645456,-0.013282
2020-10-14,Minimum Variance,1582838.67,1.633029,-0.007552
2020-10-15,Minimum Variance,1576413.63,1.6264,-0.004059
2020-10-16,Minimum Variance,1574449.12,1.624373,-0.001246
2020-10-19,Minimum Variance,1542108.71,1.591008,-0.020541
2020-10-20,Minimum Variance,1546977.45,1.596031,0.003157
2020-10-21,Minimum Variance,1541916.04,1.590809,-0.003272
2020-10-22,Minimum Variance,1545410.64,1.594414,0.002266
2020-10-23,Minimum Variance,1552732.22,1.601968,0.004738
2020-10-26,Minimum Variance,1540046.54,1.58888,-0.00817
2020-10-27,Minimum Variance,1541018.39,1.589883,0.000631
2020-10-28,Minimum Variance,1490962.16,1.538239,-0.032483
2020-10-29,Minimum Variance,1492687.01,1.540019,0.001157
2020-10-30,Minimum Variance,1473065.8,1.519775,-0.013145
2020-11-02,Minimum Variance,1483047.3,1.530073,0.006836
2020-11-03,Minimum Variance,1495520.05,1.542942,0.00841
2020-11-04,Minimum Variance,1524936.91,1.573291,0.01967
2020-11-05,Minimum Variance,1538239.07,1.587015,0.008723
2020-11-06,Minimum Variance,1549708.48,1.598848,0.007456
2020-11-09,Minimum Variance,1554456.75,1.603747,0.003064
2020-11-10,Minimum Variance,1568685.34,1.618427,0.009153
2020-11-11,Minimum Variance,1579363.78,1.629444,0.006807
2020-11-12,Minimum Variance,1573899.71,1.623807,-0.00346
2020-11-13,Minimum Variance,1591019.27,1.641469,0.010877
2020-11-16,Minimum Variance,1597079.38,1.647721,0.003809
2020-11-17,Minimum Variance,1590893.36,1.641339,-0.003873
2020-11-18,Minimum Variance,1570673.67,1.620478,-0.01271
2020-11-19,Minimum Variance,1571487.37,1.621318,0.000518
2020-11-20,Minimum Variance,1563985.87,1.613578,-0.004774
2020-11-23,Minimum Variance,1559063.74,1.6085,-0.003147
2020-11-24,Minimum Variance,1566213.69,1.615877,0.004586
2020-11-25,Minimum Variance,1572000.25,1.621847,0.003695
2020-11-27,Minimum Variance,1573442.94,1.623335,0.000918
2020-11-30,Minimum Variance,1569903.04,1.619683,-0.00225
2020-12-01,Minimum Variance,1588250.73,1.638613,0.01172
2020-12-02,Minimum Variance,1587705.18,1.63805,-0.000343
2020-12-03,Minimum Variance,1587340.38,1.637673,-0.00023
2020-12-04,Minimum Variance,1592259.67,1.642749,0.003099
2020-12-07,Minimum Variance,1584205.54,1.634439,-0.005058
2020-12-08,Minimum Variance,1596534.69,1.647159,0.007783
2020-12-09,Minimum Variance,1593350.98,1.643875,-0.001994
2020-12-10,Minimum Variance,1588279.51,1.638642,-0.003183
2020-12-11,Minimum Variance,1593503.61,1.644032,0.003289
2020-12-14,Minimum Variance,1575677.24,1.625641,-0.011187
2020-12-15,Minimum Variance,1589392.33,1.63979,0.008704
2020-12-16,Minimum Variance,1593133.45,1.64365,0.002354
2020-12-17,Minimum Variance,1614542.61,1.665738,0.013438
2020-12-18,Minimum Variance,1614612.04,1.66581,4.3e-05
2020-12-21,Minimum Variance,1604751.84,1.655637,-0.006107
2020-12-22,Minimum Variance,1598422.36,1.649107,-0.003944
2020-12-23,Minimum Variance,1595506.27,1.646098,-0.001824
2020-12-24,Minimum Variance,1603175.21,1.65401,0.004807
2020-12-28,Minimum Variance,1621877.66,1.673306,0.011666
2020-12-29,Minimum Variance,1630189.99,1.681882,0.005125
2020-12-30,Minimum Variance,1632770.85,1.684545,0.001583
2020-12-31,Minimum Variance,1642081.96,1.694151,0.005703
2021-01-04,Minimum Variance,1622635.45,1.674088,-0.011818
2021-01-05,Minimum Variance,1633968.76,1.68578,0.006985
2021-01-06,Minimum Variance,1638347.82,1.690298,0.00268
2021-01-07,Minimum Variance,1643367.09,1.695477,0.003064
2021-01-08,Minimum Variance,1645826.23,1.698014,0.001496
2021-01-11,Minimum Variance,1639390.67,1.691374,-0.00391
2021-01-12,Minimum Variance,1630798.3,1.682509,-0.005241
2021-01-13,Minimum Variance,1639092.75,1.691067,0.005086
2021-01-14,Minimum Variance,1642551.43,1.694635,0.00211
2021-01-15,Minimum Variance,1635275.86,1.687129,-0.004429
2021-01-19,Minimum Variance,1646455.11,1.698663,0.006836
2021-01-20,Minimum Variance,1656412.45,1.708936,0.006048
2021-01-21,Minimum Variance,1657572.05,1.710132,0.0007
2021-01-22,Minimum Variance,1659325.09,1.711941,0.001058
2021-01-25,Minimum Variance,1676466.71,1.729626,0.01033
2021-01-26,Minimum Variance,1696570.64,1.750367,0.011992
2021-01-27,Minimum Variance,1657325.23,1.709877,-0.023132
2021-01-28,Minimum Variance,1673627.55,1.726697,0.009837
2021-01-29,Minimum Variance,1638118.59,1.690062,-0.021217
2021-02-01,Minimum Variance,1653266.09,1.70569,0.009269
2021-02-02,Minimum Variance,1653739.04,1.706178,0.000286
2021-02-03,Minimum Variance,1645429.67,1.697605,-0.005025
2021-02-04,Minimum Variance,1658453.44,1.711041,0.007915
2021-02-05,Minimum Variance,1670075.92,1.723032,0.007008
2021-02-08,Minimum Variance,1672032.43,1.725051,0.001172
2021-02-09,Minimum Variance,1675887.14,1.729028,0.002305
2021-02-10,Minimum Variance,1675435.84,1.728562,-0.000269
2021-02-11,Minimum Variance,1670166.44,1.723126,-0.003145
2021-02-12,Minimum Variance,1676564.67,1.729727,0.003831
2021-02-16,Minimum Variance,1674638.16,1.727739,-0.001149
2021-02-17,Minimum Variance,1682471.52,1.735821,0.004678
2021-02-18,Minimum Variance,1683957.18,1.737354,0.000883
2021-02-19,Minimum Variance,1657081.31,1.709626,-0.01596
2021-02-22,Minimum Variance,1652326.23,1.70472,-0.00287
2021-02-23,Minimum Variance,1652617.72,1.705021,0.000176
2021-02-24,Minimum Variance,1661627.42,1.714316,0.005452
2021-02-25,Minimum Variance,1642040.9,1.694109,-0.011788
2021-02-26,Minimum Variance,1617986.31,1.669291,-0.014649
2021-03-01,Minimum Variance,1640770.88,1.692798,0.0141
2021-03-02,Minimum Variance,1632602.63,1.684371,-0.004978
2021-03-03,Minimum Variance,1613731.7,1.664902,-0.011559
2021-03-04,Minimum Variance,1588504.23,1.638874,-0.015633
2021-03-05,Minimum Variance,1624690.54,1.676208,0.02278
2021-03-08,Minimum Variance,1633794.51,1.685601,0.005604
2021-03-09,Minimum Variance,1645054.89,1.697218,0.006892
2021-03-10,Minimum Variance,1659152.89,1.711763,0.00857
2021-03-11,Minimum Variance,1659829.29,1.712461,0.000408
2021-03-12,Minimum Variance,1662365.79,1.715078,0.001528
2021-03-15,Minimum Variance,1652678.02,1.705083,-0.005828
2021-03-16,Minimum Variance,1654777.37,1.707249,0.00127
2021-03-17,Minimum Variance,1654932.09,1.707408,9.3e-05
2021-03-18,Minimum Variance,1643227.22,1.695332,-0.007073
2021-03-19,Minimum Variance,1642928.81,1.695025,-0.000182
2021-03-22,Minimum Variance,1654197.33,1.70665,0.006859
2021-03-23,Minimum Variance,1659761.0,1.71239,0.003363
2021-03-24,Minimum Variance,1660498.41,1.713151,0.000444
2021-03-25,Minimum Variance,1661581.0,1.714268,0.000652
2021-03-26,Minimum Variance,1686850.48,1.740339,0.015208
2021-03-29,Minimum Variance,1702224.48,1.7562,0.009114
2021-03-30,Minimum Variance,1689436.64,1.743007,-0.007512
2021-03-31,Minimum Variance,1688159.39,1.741689,-0.000756
2021-04-01,Minimum Variance,1689522.26,1.743095,0.000827
2021-04-05,Minimum Variance,1710187.75,1.764416,0.012232
2021-04-06,Minimum Variance,1709651.73,1.763863,-0.000313
2021-04-07,Minimum Variance,1717426.89,1.771885,0.004548
2021-04-08,Minimum Variance,1718542.81,1.773036,0.00065
2021-04-09,Minimum Variance,1720927.65,1.775497,0.001388
2021-04-12,Minimum Variance,1726108.83,1.780842,0.003011
2021-04-13,Minimum Variance,1714203.84,1.76856,-0.006897
2021-04-14,Minimum Variance,1711342.97,1.765608,-0.001669
2021-04-15,Minimum Variance,1725382.77,1.780093,0.008204
2021-04-16,Minimum Variance,1739242.09,1.794392,0.008033
2021-04-19,Minimum Variance,1734253.09,1.789245,-0.002868
2021-04-20,Minimum Variance,1745271.5,1.800612,0.006353
2021-04-21,Minimum Variance,1751451.64,1.806989,0.003541
2021-04-22,Minimum Variance,1732273.2,1.787202,-0.01095
2021-04-23,Minimum Variance,1738431.46,1.793556,0.003555
2021-04-26,Minimum Variance,1730523.43,1.785397,-0.004549
2021-04-27,Minimum Variance,1729336.92,1.784173,-0.000686
2021-04-28,Minimum Variance,1728153.24,1.782951,-0.000684
2021-04-29,Minimum Variance,1747231.55,1.802635,0.01104
2021-04-30,Minimum Variance,1741056.13,1.796263,-0.003534
2021-05-03,Minimum Variance,1753251.12,1.808845,0.007007
2021-05-04,Minimum Variance,1755946.82,1.811626,0.001538
2021-05-05,Minimum Variance,1750562.79,1.806072,-0.003066
2021-05-06,Minimum Variance,1770341.37,1.826477,0.011298
2021-05-07,Minimum Variance,1773585.15,1.829824,0.001832
2021-05-10,Minimum Variance,1778224.28,1.83461,0.002616
2021-05-11,Minimum Variance,1767024.03,1.823055,-0.006299
2021-05-12,Minimum Variance,1748837.02,1.804291,-0.010292
2021-05-13,Minimum Variance,1768204.93,1.824273,0.011075
2021-05-14,Minimum Variance,1781634.07,1.838128,0.007595
2021-05-17,Minimum Variance,1784650.69,1.84124,0.001693
2021-05-18,Minimum Variance,1774450.65,1.830717,-0.005715
2021-05-19,Minimum Variance,1772903.27,1.82912,-0.000872
2021-05-20,Minimum Variance,1783941.04,1.840508,0.006226
2021-05-21,Minimum Variance,1780052.78,1.836497,-0.00218
2021-05-24,Minimum Variance,1789637.4,1.846385,0.005384
2021-05-25,Minimum Variance,1787197.22,1.843868,-0.001364
2021-05-26,Minimum Variance,1784006.62,1.840576,-0.001785
2021-05-27,Minimum Variance,1771930.58,1.828117,-0.006769
2021-05-28,Minimum Variance,1772752.5,1.828965,0.000464
2021-06-01,Minimum Variance,1752731.41,1.808309,-0.011281
2021-06-02,Minimum Variance,1759030.5,1.814808,0.003594
2021-06-03,Minimum Variance,1763778.12,1.819706,0.002699
2021-06-04,Minimum Variance,1766298.0,1.822306,0.001429
2021-06-07,Minimum Variance,1765916.39,1.821912,-0.000216
2021-06-08,Minimum Variance,1762235.67,1.818115,-0.002084
2021-06-09,Minimum Variance,1773257.68,1.829486,0.006255
2021-06-10,Minimum Variance,1787149.22,1.843818,0.007834
2021-06-11,Minimum Variance,1775581.22,1.831883,-0.006473
2021-06-14,Minimum Variance,1777938.79,1.834316,0.001328
2021-06-15,Minimum Variance,1773452.85,1.829687,-0.002523
2021-06-16,Minimum Variance,1769295.37,1.825398,-0.002344
2021-06-17,Minimum Variance,1778660.79,1.83506,0.005293
2021-06-18,Minimum Variance,1753581.55,1.809186,-0.0141
2021-06-21,Minimum Variance,1765473.79,1.821455,0.006782
2021-06-22,Minimum Variance,1769380.1,1.825486,0.002213
2021-06-23,Minimum Variance,1760797.34,1.816631,-0.004851
2021-06-24,Minimum Variance,1764448.19,1.820397,0.002073
2021-06-25,Minimum Variance,1771102.64,1.827263,0.003771
2021-06-28,Minimum Variance,1773172.21,1.829398,0.001169
